name,latitude,longitude,location_name,type,source,distance_to_nearest_conflict_km,risk_status
Ecole secondaire Inst Kangali,-3.6558083,26.3650667,,School,DRC_All_SCHool_Local,40.75410768634437,safe
Ecole secondaire Inst Sabiazo,-3.2713528,26.0784833,,School,DRC_All_SCHool_Local,31.40612632084851,safe
École primaire Kikungwa,-2.5727694,26.7443778,,School,DRC_All_SCHool_Local,14.202731536886743,safe
Ecole primaire Mimbite,-2.9784278,26.7480944,,School,DRC_All_SCHool_Local,26.105543073025423,safe
Ecole primaire Lusenge,-3.1851472,26.7791806,,School,DRC_All_SCHool_Local,16.193731190264796,safe
Ecole secondaire Inst Elila,-2.8195861,26.8791111,,School,DRC_All_SCHool_Local,21.670865218254885,safe
Ecole primaire N'solo,-3.1929139,27.0282222,,School,DRC_All_SCHool_Local,17.753667262694858,safe
Ecole secondaire Inst Patemo,-3.2734611,26.9602583,,School,DRC_All_SCHool_Local,25.3573191194627,safe
École primaire Kingombe,-3.17075,26.3898972,,School,DRC_All_SCHool_Local,27.063414727485426,safe
Ecole primaire Mwambala,-3.7414398,26.3809289,,School,DRC_All_SCHool_Local,42.90934298574839,safe
École primaire Tchalumba,-3.4735639,26.9770806,,School,DRC_All_SCHool_Local,23.887863296070986,safe
Ecole secondaire Inst Mizombo,-2.8690028,27.1763444,,School,DRC_All_SCHool_Local,11.852533285580456,safe
Ecole primaire Kasambula,-3.6535278,26.3666083,,School,DRC_All_SCHool_Local,40.517614731895975,safe
Ecole secondaire Inst Bangoma,-2.8691047,27.1796452,,School,DRC_All_SCHool_Local,12.218769369350543,safe
Ecole primaire Mabanga,-3.4352504,26.2255368,,School,DRC_All_SCHool_Local,53.23505092681074,safe
École primaire Kapela,-2.9935829,26.3549887,,School,DRC_All_SCHool_Local,31.658775975605916,safe
École primaire Mukombe,-2.6954778,26.8560139,,School,DRC_All_SCHool_Local,29.991733807259756,safe
Ecole secondaire Inst Fataki,-2.6408806,26.407075,,School,DRC_All_SCHool_Local,15.434719144540216,safe
Ecole secondaire Inst Sumaili,-3.1446778,26.7207833,,School,DRC_All_SCHool_Local,10.61808593675313,safe
École primaire Kantamba,-3.2609611,26.9494278,,School,DRC_All_SCHool_Local,26.30970154395176,safe
École primaire Butumba,-3.2707278,26.07845,,School,DRC_All_SCHool_Local,31.33833693883782,safe
Ecole primaire Matili,-2.8598722,27.185525,,School,DRC_All_SCHool_Local,12.829802200324073,safe
Ecole primaire Bukafu,-2.3611806,27.1654389,,School,DRC_All_SCHool_Local,25.745699177570042,safe
École primaire Kisubi,-3.4346634,26.3216213,,School,DRC_All_SCHool_Local,44.47898183568583,safe
Ecole secondaire Inst Kakisingi,-2.9074639,27.1996972,,School,DRC_All_SCHool_Local,15.339907010058294,safe
Ecole primaire Moke,-3.6620417,26.4363,,School,DRC_All_SCHool_Local,33.515268852375954,safe
Ecole primaire Lumba,-2.5215133,27.6144896,,School,DRC_All_SCHool_Local,22.379085515794312,safe
Ecole secondaire Inst Dambwe,-3.1228806,26.3013417,,School,DRC_All_SCHool_Local,36.142186230828216,safe
Ecole primaire Mwamini,-2.5822,26.7207389,,School,DRC_All_SCHool_Local,11.688899493521836,safe
Ecole secondaire Inst Penemisenga,-2.9109233,26.7940394,,School,DRC_All_SCHool_Local,31.16523229233553,safe
Ecole primaire Peneyimba,-3.0789806,27.0023694,,School,DRC_All_SCHool_Local,25.48138455106755,safe
Ecole primaire Ii Walemba,-2.7972194,26.8922579,,School,DRC_All_SCHool_Local,20.937954138144278,safe
Ecole primaire Museme,-2.6302139,26.514375,,School,DRC_All_SCHool_Local,13.380568566685803,safe
Ecole secondaire Inst Kapela,-3.2165583,27.03185,,School,DRC_All_SCHool_Local,16.95902219932827,safe
École primaire Ipuma,-3.3502278,27.06165,,School,DRC_All_SCHool_Local,17.041585914755977,safe
École primaire Kalokola,-3.801661,26.4547894,,School,DRC_All_SCHool_Local,40.34263855621331,safe
Ecole primaire Masanga,-2.5154944,27.1780778,,School,DRC_All_SCHool_Local,20.249890752430588,safe
Ecole secondaire Inst Butezi,-2.5723528,26.7459194,,School,DRC_All_SCHool_Local,14.371674016722977,safe
École primaire Samwele,-3.5410833,26.2822944,,School,DRC_All_SCHool_Local,48.21777564068924,safe
École primaire Ibaga,-2.8605861,27.1867917,,School,DRC_All_SCHool_Local,12.970629204462766,safe
Ecole primaire Kasangati,-2.4720972,27.1731444,,School,DRC_All_SCHool_Local,23.87071334198297,safe
École primaire Mantini,-3.360625,26.1454833,,School,DRC_All_SCHool_Local,43.230460602023435,safe
Ecole primaire Moyo,-3.3358533,26.4564601,,School,DRC_All_SCHool_Local,25.945687470084525,safe
Ecole primaire Kangumbu,-3.1585083,26.8757028,,School,DRC_All_SCHool_Local,27.050242152940775,safe
Ecole primaire Lusolo,-2.651525,26.7980139,,School,DRC_All_SCHool_Local,22.244384279254014,safe
École primaire Fataki Centre,-2.6483944,26.40615,,School,DRC_All_SCHool_Local,14.91613377964124,safe
Ecole primaire Mugobwa,-3.1845611,26.7357028,,School,DRC_All_SCHool_Local,11.366251557064704,safe
Ecole primaire Bukama,-3.4883333,26.9222222,,School,DRC_All_SCHool_Local,23.821814453339513,safe
École primaire Pwalale,-3.211575,26.4828556,,School,DRC_All_SCHool_Local,16.99886860891874,safe
Ecole secondaire Inst Nyampeugele,-2.8734889,27.1835944,,School,DRC_All_SCHool_Local,12.704165986156525,safe
Ecole primaire Lembelembe,-3.7055167,26.3619222,,School,DRC_All_SCHool_Local,42.99742739043727,safe
Ecole secondaire Inst Penemagu,-3.2472472,26.9143615,,School,DRC_All_SCHool_Local,30.02522127347073,safe
Ecole secondaire Kampala,-2.8174306,27.2159861,,School,DRC_All_SCHool_Local,16.21431325072624,safe
Ecole secondaire Ita Moyo,-3.3360869,26.4578083,,School,DRC_All_SCHool_Local,25.849661790202592,safe
Ecole secondaire ITM,-2.8538028,27.1893167,,School,DRC_All_SCHool_Local,13.268827750447688,safe
Ecole primaire Musiwa,-3.6725611,26.5365167,,School,DRC_All_SCHool_Local,24.195204521812734,safe
Ecole primaire Byangama,-2.5541489,27.6276363,,School,DRC_All_SCHool_Local,19.813770206549147,safe
Ecole primaire Kiamoya,-2.9542389,26.1275806,,School,DRC_All_SCHool_Local,14.571939956431876,safe
Ecole primaire Mombala,-3.7061859,26.3603117,,School,DRC_All_SCHool_Local,43.190970406901435,safe
École primaire Mikonsi,-2.5886024,26.757149,,School,DRC_All_SCHool_Local,15.794548679076962,safe
Ecole primaire Mulumba,-2.8243549,26.8763254,,School,DRC_All_SCHool_Local,21.87128117786754,safe
Ecole secondaire Inst Mundenga,-3.0946056,26.9784194,,School,DRC_All_SCHool_Local,27.25509076331052,safe
Ecole primaire Bikenge,-3.0047583,26.7562389,,School,DRC_All_SCHool_Local,24.09385552887291,safe
Ecole primaire Kisanga,-3.2204917,26.889925,,School,DRC_All_SCHool_Local,28.785275595177993,safe
Ecole primaire Kampungu,-3.2575083,27.034725,,School,DRC_All_SCHool_Local,16.90321910130695,safe
Ecole primaire Katambwe,-3.7686254,26.3994613,,School,DRC_All_SCHool_Local,42.77848586348667,safe
Ecole primaire Mabikwa,-3.3890556,26.1787472,,School,DRC_All_SCHool_Local,47.59551749322492,safe
Ecole primaire Kihembwe,-3.4501556,26.4428111,,School,DRC_All_SCHool_Local,32.358758739743976,safe
Ecole secondaire Inst Kema,-3.6484056,26.3665528,,School,DRC_All_SCHool_Local,40.36552079651848,safe
Ecole primaire Sabiazo,-2.9941236,26.2056275,,School,DRC_All_SCHool_Local,20.935123868458977,safe
Ecole primaire Maseke,-3.0951167,26.9778944,,School,DRC_All_SCHool_Local,27.273045881223414,safe
Ecole primaire Mapimo,-2.2692778,27.1302028,,School,DRC_All_SCHool_Local,23.536728260958306,safe
Ecole secondaire Inst Lubile,-2.7459167,26.9191111,,School,DRC_All_SCHool_Local,21.017902296965314,safe
Ecole secondaire Inst Alimasi,-2.6463806,26.4071333,,School,DRC_All_SCHool_Local,15.122736048685189,safe
École primaire Munkiti,-3.2178167,27.0307194,,School,DRC_All_SCHool_Local,17.07400727040548,safe
École primaire (katumpi) Kauku,-3.5083333,26.235,,School,DRC_All_SCHool_Local,53.657755232986396,safe
Ecole primaire Lubile,-2.7460817,26.9216679,,School,DRC_All_SCHool_Local,20.781009570875568,safe
Ecole primaire Muloba,-3.1870222,26.7570722,,School,DRC_All_SCHool_Local,13.744039017071017,safe
Ecole primaire Kangali,-3.5429472,26.8674639,,School,DRC_All_SCHool_Local,16.754103512573437,safe
Ecole primaire Kakola,-3.1100833,26.272575,,School,DRC_All_SCHool_Local,32.64748331740548,safe
Ecole primaire Kyelu,-3.3094861,27.0148028,,School,DRC_All_SCHool_Local,20.853780028897088,safe
Ecole primaire Butezi,-2.5767278,26.7483667,,School,DRC_All_SCHool_Local,14.672300459027603,safe
Ecole primaire Bangoma,-2.8693333,27.1843472,,School,DRC_All_SCHool_Local,12.741276581536594,safe
Ecole secondaire Inst Neema,-2.8672222,27.1846194,,School,DRC_All_SCHool_Local,12.75448817256018,safe
Ecole primaire Kayuyu,-3.6542,26.3647056,,School,DRC_All_SCHool_Local,40.74128988362665,safe
Ecole primaire Mulungu,-2.8415561,27.2001874,,School,DRC_All_SCHool_Local,14.602994193210069,safe
Ecole primaire Ngoma,-3.5833472,26.3248861,,School,DRC_All_SCHool_Local,43.63749583240861,safe
Ecole primaire Lwigi / Kinzanza,-2.5550756,27.6362667,,School,DRC_All_SCHool_Local,18.861418097124115,safe
Ecole secondaire Inst Tsholoba,-3.2121472,26.4855722,,School,DRC_All_SCHool_Local,16.714626046704634,safe
Ecole primaire Mukpbya,-3.4392361,27.0590444,,School,DRC_All_SCHool_Local,14.496392142425995,safe
Ecole secondaire Inst Munyele,-3.7057694,26.3618611,,School,DRC_All_SCHool_Local,43.014937142406964,safe
Ecole primaire Kibonge,-3.1889889,26.8474333,,School,DRC_All_SCHool_Local,23.77838522075272,safe
Ecole primaire Asumani,-3.0291111,26.7586833,,School,DRC_All_SCHool_Local,22.08582790706114,safe
Ecole secondaire Inst Juwa,-2.647375,26.4700778,,School,DRC_All_SCHool_Local,18.592414676947644,safe
Ecole secondaire Inst Kisanga Ii,-3.0779944,27.0015639,,School,DRC_All_SCHool_Local,25.40323182503249,safe
Ecole secondaire Inst Kimwingule,-3.3107,27.0147778,,School,DRC_All_SCHool_Local,20.91502911454351,safe
École primaire Baselele,-2.6137361,26.7844111,,School,DRC_All_SCHool_Local,19.354343226500603,safe
École primaire Lwampongo,-2.8693361,27.1825667,,School,DRC_All_SCHool_Local,12.544234545531069,safe
École primaire Islamique,-3.8029868,26.4613296,,School,DRC_All_SCHool_Local,39.926771981255975,safe
École primaire Kisongo,-2.5355722,27.2064139,,School,DRC_All_SCHool_Local,16.393642154130866,safe
École primaire Musongela,-3.6536028,26.24305,,School,DRC_All_SCHool_Local,53.807461036974885,safe
Ecole primaire Kiminanya,-3.4768556,26.2394139,,School,DRC_All_SCHool_Local,53.58917032314757,safe
Ecole primaire Inst Keigo,-3.0985806,26.4594667,,School,DRC_All_SCHool_Local,21.48155277760371,safe
Ecole primaire Kayeye,-2.8842444,26.8083361,,School,DRC_All_SCHool_Local,29.18393049026469,safe
Ecole primaire Lukelwa II,-3.0983,26.9699,,School,DRC_All_SCHool_Local,27.836938544693222,safe
Ecole secondaire Inst Kihembwe,-3.4503361,26.4418917,,School,DRC_All_SCHool_Local,32.44776247194861,safe
École primaire Gimbi,-5.4940556,13.2880556,,School,DRC_All_SCHool_Local,18.027696397238728,safe
École primaire Boko,-5.4138889,14.9033333,,School,DRC_All_SCHool_Local,18.635056832361617,safe
École primaire Mwala Kinsende,-5.2802778,14.9695278,,School,DRC_All_SCHool_Local,11.57521854096165,safe
École primaire Lovo,-5.1126165,14.9515025,,School,DRC_All_SCHool_Local,14.326837422303734,safe
Ecole primaire Nsumba,-5.1910278,14.9947222,,School,DRC_All_SCHool_Local,12.00054046028032,safe
Ecole primaire Mvela,-5.4426389,14.856,,School,DRC_All_SCHool_Local,18.53757500050364,safe
École primaire Mansende,-5.2989722,15.1023333,,School,DRC_All_SCHool_Local,19.520271787195618,safe
Ecole primaire Kifudi,-5.5581667,13.2661667,,School,DRC_All_SCHool_Local,20.367019935225297,safe
Ecole primaire Nkunda Masangu,-5.3468611,14.7403056,,School,DRC_All_SCHool_Local,17.93473658314726,safe
Ecole primaire Lungisa,-5.4154167,14.9073611,,School,DRC_All_SCHool_Local,18.895158777059432,safe
Ecole primaire Zola,-5.2146111,13.3687778,,School,DRC_All_SCHool_Local,17.381089193651295,safe
Ecole primaire Ngoma Nlemvo,-5.6095278,14.7185,,School,DRC_All_SCHool_Local,11.216596679792195,safe
Ecole primaire Sikama,-5.5000167,13.2956667,,School,DRC_All_SCHool_Local,18.619611389819905,safe
Ecole primaire Kinzau Mvuete,-5.4945333,13.2897222,,School,DRC_All_SCHool_Local,18.105438970084588,safe
École primaire Mwala Nzonzo,-5.2631944,14.9739444,,School,DRC_All_SCHool_Local,11.650804129831553,safe
École primaire Kimfuzi,-5.4986111,13.2893333,,School,DRC_All_SCHool_Local,18.548578395386556,safe
École primaire St Cyrille,-4.4471944,15.1853889,,School,DRC_All_SCHool_Local,14.952313989936078,safe
Ecole primaire Matanga Mushima,-5.04203,18.15001,,School,DRC_All_SCHool_Local,73.84885736859827,safe
Ecole secondaire Inst Ntosanziala,-4.67184,19.06752,,School,DRC_All_SCHool_Local,48.86936759181797,safe
Ecole primaire Kanika,-2.3961111,17.5828333,,School,DRC_All_SCHool_Local,99.43203907132735,safe
École primaire Cuebs Mpene,-4.488031,18.8301061,,School,DRC_All_SCHool_Local,26.421437817127345,safe
Ecole primaire Ito,-2.3656944,17.5129722,,School,DRC_All_SCHool_Local,98.00196638367304,safe
Ecole primaire Mbeko,-4.7560231,17.7598928,,School,DRC_All_SCHool_Local,86.92033471204927,safe
Ecole primaire Kinangulu,-4.71338,18.03509,,School,DRC_All_SCHool_Local,65.19240313249632,safe
Ecole secondaire Inst Balaka,-4.54323,19.00834,,School,DRC_All_SCHool_Local,45.268712509022286,safe
Ecole primaire Nioki,-2.7133889,17.6808056,,School,DRC_All_SCHool_Local,75.0098092280038,safe
Ecole primaire Masamuna,-4.8045241,17.6068977,,School,DRC_All_SCHool_Local,69.43511745439693,safe
École primaire Menkao,-4.1809331,15.6905367,,School,DRC_All_SCHool_Local,34.50836730220249,safe
Ecole primaire Loso,-4.41745,18.90804,,School,DRC_All_SCHool_Local,37.192698478776315,safe
Ecole primaire Yengi,-4.7677673,17.4736349,,School,DRC_All_SCHool_Local,55.42838079898579,safe
Ecole primaire Kimbulu,-4.4293889,18.4238611,,School,DRC_All_SCHool_Local,23.687866909476643,safe
École primaire Nsadisa Mushie Pentane,-3.4231944,17.6128611,,School,DRC_All_SCHool_Local,28.398163787340927,safe
École primaire Kindongolosi,-4.7343865,16.8538494,,School,DRC_All_SCHool_Local,13.883982007566305,safe
Ecole secondaire Inst Tabasenge,-4.53388,18.94088,,School,DRC_All_SCHool_Local,37.82758516331059,safe
Ecole secondaire Inst Ngemba,-5.14614,18.05089,,School,DRC_All_SCHool_Local,85.73728743682777,safe
Ecole primaire Kiwawa,-4.7484534,17.7153143,,School,DRC_All_SCHool_Local,82.16450365936312,safe
École primaire Dr Bloum,-4.5980833,18.4057778,,School,DRC_All_SCHool_Local,22.181747592001017,safe
,-4.4485326,16.1984157,,School,DRC_All_SCHool_Local,16.552143202401282,safe
Ecole primaire Kasombo,-4.7837197,17.1326673,,School,DRC_All_SCHool_Local,18.943384799986042,safe
École primaire Kimbumbidi,-4.4182272,18.4089428,,School,DRC_All_SCHool_Local,25.753998845505905,safe
École primaire Kimputu,-4.68371,18.03027,,School,DRC_All_SCHool_Local,64.87225251672562,safe
Ecole primaire Mabala,-2.7241111,17.6841389,,School,DRC_All_SCHool_Local,74.11203173075735,safe
Ecole secondaire Inst Samy Mwaba,-4.7695756,17.4751634,,School,DRC_All_SCHool_Local,55.554889518664176,safe
Ecole primaire Mere Yves,-4.4216389,18.4201111,,School,DRC_All_SCHool_Local,24.52311341774715,safe
Ecole primaire Pont Wamba,-4.7574195,16.9604117,,School,DRC_All_SCHool_Local,12.410422327757523,safe
École primaire Mpango,-4.58121,19.18773,,School,DRC_All_SCHool_Local,64.94537911166519,safe
Ecole primaire Mpumpe,-2.6345278,17.729,,School,DRC_All_SCHool_Local,85.24961187444656,safe
École primaire III Kumbi,-4.6988,18.15224,,School,DRC_All_SCHool_Local,52.312117561202975,safe
Ecole primaire Bienzi,-4.61569,18.99946,,School,DRC_All_SCHool_Local,44.87438594669578,safe
Ecole secondaire Inst Kanyombo,-3.6048222,27.3848222,,School,DRC_All_SCHool_Local,13.781830691961282,safe
Ecole primaire Mikaba II,-3.6093778,27.3934833,,School,DRC_All_SCHool_Local,14.85341110811889,safe
Ecole primaire Mikaba I,-3.6094028,27.3935333,,School,DRC_All_SCHool_Local,14.8595573496024,safe
École primaire Kalole,-3.6752474,27.3742005,,School,DRC_All_SCHool_Local,16.97572966254945,safe
Ecole secondaire Inst Lulenge,-3.5971389,27.3746139,,School,DRC_All_SCHool_Local,12.449655268000948,safe
École primaire Kisongo,-3.6438537,27.3985243,,School,DRC_All_SCHool_Local,16.964200286280796,safe
Ecole secondaire Inst Beigala,-3.0723028,27.2054944,,School,DRC_All_SCHool_Local,17.51050354942692,safe
École primaire Nepanepa,-3.5976972,27.3748028,,School,DRC_All_SCHool_Local,12.486836824476988,safe
Ecole secondaire Lycée St Monique,-3.6114472,27.3960056,,School,DRC_All_SCHool_Local,15.192736703765824,safe
Ecole secondaire Inst Mubake,-3.6753835,27.3733366,,School,DRC_All_SCHool_Local,16.919283378239125,safe
Ecole primaire Walubazia / Makamba,-3.7207389,27.3333194,,School,DRC_All_SCHool_Local,14.601382529448932,safe
Ecole primaire Misanya,-3.6532556,27.3917528,,School,DRC_All_SCHool_Local,16.893583622128798,safe
Ecole primaire Lubi,-3.0733972,27.2072389,,School,DRC_All_SCHool_Local,17.417387760833275,safe
Ecole primaire Kalole 5e Celpa,-3.6904477,27.3708194,,School,DRC_All_SCHool_Local,17.973011762809993,safe
Ecole secondaire Inst Nyota,-3.6526861,27.3960222,,School,DRC_All_SCHool_Local,17.249814885832112,safe
Ecole secondaire Inst Kalole,-3.6532333,27.390725,,School,DRC_All_SCHool_Local,16.798566982099878,safe
Ecole secondaire Inst Kibazonga,-3.1268093,27.193131,,School,DRC_All_SCHool_Local,11.332518236592852,safe
Ecole primaire Kinuilo,-3.65735,27.3927083,,School,DRC_All_SCHool_Local,17.24301698820267,safe
Ecole primaire Wabienga,-3.073065,27.2058469,,School,DRC_All_SCHool_Local,17.431898813822112,safe
Ecole primaire Bitobolo,-3.0479556,27.1965444,,School,DRC_All_SCHool_Local,20.10385681513854,safe
Ecole primaire Mugele,-3.2781259,26.551973,,School,DRC_All_SCHool_Local,13.881170376700345,safe
Ecole primaire Milanga,-3.1275273,27.192458,,School,DRC_All_SCHool_Local,11.246618959229451,safe
Ecole primaire Misanya,-3.6531361,27.3917861,,School,DRC_All_SCHool_Local,16.88905275752416,safe
Ecole primaire Kinsembe,-3.1277798,26.5263601,,School,DRC_All_SCHool_Local,13.387187374592893,safe
Ecole secondaire Inst Tech. Médical,-3.673564,27.3769283,,School,DRC_All_SCHool_Local,17.05892896387245,safe
Ecole secondaire Inst Lwatamba,-3.3215778,27.2084417,,School,DRC_All_SCHool_Local,10.614877667396634,safe
Ecole primaire Idumbu,-3.3216639,27.2101972,,School,DRC_All_SCHool_Local,10.624332070717053,safe
Ecole primaire Lugushwa,-3.3851667,27.8708972,,School,DRC_All_SCHool_Local,21.124063283657577,safe
Ecole secondaire Inst Munimba,-3.3503361,27.8213528,,School,DRC_All_SCHool_Local,23.543269548469304,safe
Ecole primaire Complexe Kitemba,-3.3914694,27.8673528,,School,DRC_All_SCHool_Local,21.887233151731255,safe
Ecole primaire Tchatela,-3.4076028,28.0141917,,School,DRC_All_SCHool_Local,12.488694526405602,safe
École primaire Kindi,-3.3992145,27.8536667,,School,DRC_All_SCHool_Local,23.590759801940788,safe
Ecole primaire Kabilongo 2,-3.3999111,28.0216694,,School,DRC_All_SCHool_Local,11.299013757967034,safe
Ecole primaire Byombi,-3.4528556,27.9662028,,School,DRC_All_SCHool_Local,19.792938783562555,safe
Ecole primaire Mapale,-3.3817667,27.8719778,,School,DRC_All_SCHool_Local,20.78264640938222,safe
Ecole primaire Babongolo,-3.3502139,27.8216167,,School,DRC_All_SCHool_Local,23.510982419558104,safe
Ecole primaire Butetegele,-3.4350444,27.99565,,School,DRC_All_SCHool_Local,16.14876320334755,safe
Ecole secondaire Inst Lugushwa,-3.3846167,27.8727333,,School,DRC_All_SCHool_Local,20.932002733160704,safe
Ecole secondaire Inst Nyakatulo,-3.3603425,27.82224,,School,DRC_All_SCHool_Local,23.96335287249568,safe
Ecole primaire Biliza,-3.3536472,27.8202611,,School,DRC_All_SCHool_Local,23.814704214289833,safe
École primaire Nyakatulo,-3.3604089,27.8220342,,School,DRC_All_SCHool_Local,23.986960767744094,safe
Ecole secondaire Inst Mapale,-3.3795389,27.8735583,,School,DRC_All_SCHool_Local,20.487193429065996,safe
Ecole secondaire Kangele,-3.2966361,28.7785806,,School,DRC_All_SCHool_Local,12.21520970809383,safe
École primaire Kangele,-3.2976192,28.7778265,,School,DRC_All_SCHool_Local,12.249687299745963,safe
Ecole primaire Kichombo,-3.2777972,28.7818222,,School,DRC_All_SCHool_Local,12.878585938851689,safe
Ecole primaire 3é Cbk Ibinja,-2.3675361,28.9444167,,School,DRC_All_SCHool_Local,12.52466062620593,safe
Ecole primaire Ibinja,-2.3548056,28.925,,School,DRC_All_SCHool_Local,11.262534839136146,safe
Ecole primaire Muhumba,-2.2793472,29.0227583,,School,DRC_All_SCHool_Local,12.296185458155138,safe
Ecole secondaire Inst Umoja,-2.2621861,29.0268222,,School,DRC_All_SCHool_Local,10.348112071760337,safe
École primaire Lubiri,-2.3637778,28.928075,,School,DRC_All_SCHool_Local,11.052709874198149,safe
Ecole secondaire Inst Ibinja,-2.3637972,28.9280806,,School,DRC_All_SCHool_Local,11.052257702933856,safe
Ecole primaire Kirutu,-2.2617778,29.0263472,,School,DRC_All_SCHool_Local,10.30879259865,safe
Ecole primaire Gorho,-2.2680528,29.0442778,,School,DRC_All_SCHool_Local,10.972199894958603,safe
Ecole primaire Kilala,-2.269225,29.0209222,,School,DRC_All_SCHool_Local,11.210981520003498,safe
Ecole primaire Nyamukandagwe,-2.3623889,28.9327778,,School,DRC_All_SCHool_Local,11.587565273439646,safe
Ecole secondaire Inst Kilala,-2.2688056,29.0202722,,School,DRC_All_SCHool_Local,11.17657741378973,safe
Ecole primaire Kisunzu,-2.2642694,29.0606583,,School,DRC_All_SCHool_Local,10.848675774507736,safe
Ecole primaire Kadutu,-2.3549167,28.9378056,,School,DRC_All_SCHool_Local,12.473461191687251,safe
Groupe Scolaire Kindobo,-4.2835313,15.5724679,,School,DRC_All_SCHool_Local,25.418791399235218,safe
Centre Scolaire Motoba,-4.3223393,15.5139642,,School,DRC_All_SCHool_Local,18.277603389347757,safe
EP Molende/Maita,-0.3219974,17.9039318,,School,DRC_All_SCHool_Local,40.73780439215417,safe
EP2 Indika,-0.3260809,17.8917403,,School,DRC_All_SCHool_Local,42.03098286745387,safe
École primaire,-4.1151398,18.9112476,,School,DRC_All_SCHool_Local,59.40610279053806,safe
École Primaire Nebo,2.4510691,27.6288166,,School,DRC_All_SCHool_Local,35.118719244868146,safe
C.S. Barcelone,-11.638943,27.5555719,,School,DRC_All_SCHool_Local,10.160956196442521,safe
Centre profesionnel & Internat Chem-Chem,-11.6480799,27.5734417,,School,DRC_All_SCHool_Local,11.810160911237396,safe
C.S. Dieu est Vainqueur,-11.6505798,27.564113,,School,DRC_All_SCHool_Local,10.761664206023442,safe
C.S. Gloire,-11.6504254,27.5636972,,School,DRC_All_SCHool_Local,10.719897710721256,safe
C.S. Mpambwe,-11.6490389,27.559774,,School,DRC_All_SCHool_Local,10.327190998762287,safe
Complexe scolaire Safina,-11.6534263,27.557929,,School,DRC_All_SCHool_Local,10.046922091724143,safe
C.S. Dominique,-11.645947,27.5689337,,School,DRC_All_SCHool_Local,11.372842524493937,safe
C.S. de Siloe,-11.649246,27.5620037,,School,DRC_All_SCHool_Local,10.56144263714131,safe
Lycée Kwesu,-11.7396615,27.5663458,,School,DRC_All_SCHool_Local,13.552673449982375,safe
Gojuru Primary School,3.2386441,30.7836069,Jabala,School,DRC_All_SCHool_Local,18.122950333979766,safe
Inia Primary School,3.0738846,30.7651606,Inia,School,DRC_All_SCHool_Local,19.834661149117196,safe
Complexe Scolaire de la Victoire Hosea,-11.6546496,27.5717573,,School,DRC_All_SCHool_Local,11.522089990379135,safe
,-5.172424,28.591937,,School,DRC_All_SCHool_Local,26.201073585879843,safe
,-5.622317,29.3432265,,School,DRC_All_SCHool_Local,18.019529445242174,safe
,-5.9601571,28.4259885,,School,DRC_All_SCHool_Local,23.80941618492789,safe
,-5.8592065,26.4343023,,School,DRC_All_SCHool_Local,14.891069606877945,safe
,-5.8339647,26.3976427,,School,DRC_All_SCHool_Local,10.947168549702871,safe
,-5.7899864,26.4056179,,School,DRC_All_SCHool_Local,13.455076563613911,safe
,-5.6840712,26.4655516,,School,DRC_All_SCHool_Local,25.997494423179898,safe
,-5.5970636,26.5556206,,School,DRC_All_SCHool_Local,34.810754242636165,safe
Collège,-3.0159519,16.9265145,,School,DRC_All_SCHool_Local,18.189916860968026,safe
Ecole primaire Elikya,-3.015068,16.9270617,,School,DRC_All_SCHool_Local,18.28558535749545,safe
College Pierre Bouvet,-4.4414441,15.2597489,,School,DRC_All_SCHool_Local,10.022376275396695,safe
EP Luosu,-4.2747662,26.0099119,,School,DRC_All_SCHool_Local,75.37820406019438,safe
Institute Likeri,-4.2685407,26.0095578,,School,DRC_All_SCHool_Local,75.59823082706332,safe
Institut Kigombe,-3.9250456,25.9414914,,School,DRC_All_SCHool_Local,94.14339028723859,safe
Ecole Primaire Olela,-4.1029963,25.9060004,,School,DRC_All_SCHool_Local,92.75322971608473,safe
École Primaire 3 Ngongo,-4.104655,25.9053996,,School,DRC_All_SCHool_Local,92.73720934198117,safe
Ecole Primaire Oye,-4.1096927,25.905177,,School,DRC_All_SCHool_Local,92.52893484016855,safe
École Primaire Lunga,-4.161699,25.9303147,,School,DRC_All_SCHool_Local,87.71542323430138,safe
Institut Lumumba,-4.2313939,25.9461772,,School,DRC_All_SCHool_Local,83.50137799120218,safe
EP Nganze,-4.2351522,25.9475318,,School,DRC_All_SCHool_Local,83.23660834530173,safe
Complexe Scolaire Les Frères,-11.6333885,27.5544308,,School,DRC_All_SCHool_Local,10.24916798881807,safe
École primaire Atuma,-4.782041,29.1008681,,School,DRC_All_SCHool_Local,10.156615655983432,safe
École primaire Kasiru,-4.2133951,28.6918564,,School,DRC_All_SCHool_Local,22.67460434708818,safe
École primaire Kitulu,-4.1574583,28.7498913,,School,DRC_All_SCHool_Local,14.450868318715735,safe
École primaire et Institut Nakatete,-4.2101798,28.7625122,,School,DRC_All_SCHool_Local,15.76594531818985,safe
École primaire Kihimino 2,-4.3449302,29.2195015,,School,DRC_All_SCHool_Local,12.301994900350733,safe
École primaire Ubwari,-4.348889,29.2196043,,School,DRC_All_SCHool_Local,12.12144329043931,safe
Mayalibo École Sécondaire,2.457882,27.6465824,,School,DRC_All_SCHool_Local,34.49565001492677,safe
Les Agneaux École Sécondaire,2.458292,27.6321132,,School,DRC_All_SCHool_Local,34.332528613638836,safe
Instutut LUBIMBI,-8.7285461,25.0113619,,School,DRC_All_SCHool_Local,28.783537215034375,safe
