osm_id,osm_type,latitude,longitude,FIXME,addr:city,addr:commune,addr:country,addr:county,addr:district,addr:full,addr:housename,addr:housenumber,addr:locality,addr:municipality,addr:parish,addr:postcode,addr:province,addr:quarter,addr:street,addr:subcounty,addr:subdistrict,addr:suburb,addr:village,addr:ward,alt_name,amenity,area,attribution,barrier,building,building:condition,building:floor,building:levels,building:material,building:min_level,cables,check:date,check_date,comment,contact:email,contact:facebook,contact:phone,contact:twitter,contact:website,date,denomination,description,education,email,fixme,frequency,grades,health_facility:CD,healthcare,height,id:uuid,is_in,is_in:admin_level4,is_in:admin_level6,is_in:admin_level7,is_in:admin_level8,is_in:educ_level6,is_in:health_level10,is_in:health_level6,is_in:health_level8,is_in:province,is_in:village,isced,isced:level,landuse,man_made,max_age,min_age,name,name:de,name:en,name:fr,name:hu,name:ln,note,note:de,office,official_name,old_name,opening_hours,operator,operator:type,osm_id,osm_type,phone,project:oif-dfen_carteinnov,religion,school,school:CD,school:boarding,school:gender,short_name,source,source:alt_name,source:date,source:geometry,source:geometry:date,source:name,source:outline,source:position,source:ref,source_date,source_ref,start_date,strapline,surface,survey,survey:date,survey_date,toilets,type,vaccination,wall,website,wheelchair,wikidata,wikimedia_commons,wikipedia
1229712913,node,-3.9798889,28.7256667,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Kabingo 1,,,,,,,,,,,,,,1229712913,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712918,node,-3.8906217,28.7463159,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Kitavi,,,,,,,,,,,,,,1229712918,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712934,node,-3.953,28.7757222,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Kakenge 2,,,,,,,,,,,,,,1229712934,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712937,node,-4.0324272,27.9948587,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Bukuchu,,,,,,,,,,,,,,1229712937,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712938,node,-3.6875556,29.1331444,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École Secondaire Inst Temoin,,,,,,,,,,,,,,1229712938,node,,,,,,,,,GPS,,2009/01/26,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712939,node,-4.02875,28.9927778,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Bibokoboko 1,,,,,,,,,,,,,,1229712939,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712941,node,-3.7199167,29.1166111,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire A'amba,,,,,,,,,,,,,,1229712941,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712954,node,-4.3325149,29.091152,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nemba 1,,,,,,,École primaire Nemba 1 et Institut Nemba 1,,,,,,Pas de latrines améliorées.,,,,,,,,1229712954,node,,,,,,,,,MSFsurvey,,2017-07,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712957,node,-4.0030028,29.0994167,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Amani,,Amani primary school,,,,,,,,,,,,1229712957,node,,,,,primaire,,,,GPS,,2008/11/24,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712960,node,-4.0993326,29.089495,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Alenga,,,,,,,,,,,,,,1229712960,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712961,node,-3.8999722,28.7084444,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Mishashu,,,,,,,,,,,,,,1229712961,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712971,node,-3.7870139,29.0900611,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Maendeleo,,,,,,,,,,,,,,1229712971,node,,,,,primaire,,,,GPS,,2009/01/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712974,node,-4.2982273,28.9462944,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Centre Commercial,,,,,,,,,,,,,,1229712974,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712979,node,-4.6960833,28.6463889,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École secondaire Lulimba Centre,,,,,,,,,,,,,,1229712979,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712983,node,-3.9518596,28.7283844,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Runundu Cepac,,,,,,,,,,,,,,1229712983,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712985,node,-4.2199444,28.3675556,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'alphabetistion Mabenga,,,,,,,,,,,,,,1229712985,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712989,node,-3.81995,29.0938611,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Sangya,,,,,,,,,,,,,,1229712989,node,,,,,primaire,,,,GPS,,2009/01/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712992,node,-4.0779694,27.9176611,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Sanga,,,,,,,,,,,,,,1229712992,node,,,,,,,,,GPS,,2008/12/11,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229712999,node,-3.8573056,28.7740972,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Kalingi I,,,,,,,,,,,,,,1229712999,node,,,,,primaire,,,,GPS,,2009/06/24,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713002,node,-4.1511667,28.8860278,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Mukela,,,,,,,,,,,,,,1229713002,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713009,node,-3.8889486,29.0992836,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Isungu,,,,,,,,,,,,,,1229713009,node,,,,,primaire,,,,"GPS, www.rgc.cd, MSFsurvey",,2008/11/22; 2017,,,,,,,,,,,,,,,,,,,,,,,
1229713010,node,-4.5525957,29.155544,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Basikikela,,,,,,,,,,,,,,1229713010,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713011,node,-4.0999581,29.0961713,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Umoja,,,,,,,,,,,,,,1229713011,node,,,,,,,,,GPS,,2009/01/27,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713013,node,-4.2419437,28.9128228,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Misufi,,,,,,,,,,,,,,1229713013,node,,,,,,,,,GPS;www.rgc.cd,,2006/02/01,,,,,,,,,,,,,,,,,,,,,,,
1229713017,node,-3.6826389,29.137,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Mukwezi,,Mukwezi primary school,,,,,,,,,,,,1229713017,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713031,node,-4.694725,28.6478472,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Mkobwe,,,,,,,,,,,,,,1229713031,node,,,,,,,,,GPS,,2008/11/26,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713034,node,-3.9634167,28.6908611,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Masha,,,,,,,,,,,,,,1229713034,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713035,node,-4.2476778,29.2395408,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Yungu,,,,,,,,,,,,,,1229713035,node,,,,,primaire,,,,GPS;www.rgc.cd,,2006/02/01,,,,,,,,,,,,,,,,,,,,,,,
1229713036,node,-4.8614722,28.7559444,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Lubishako,,,,,,,,,,,,,,1229713036,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713039,node,-3.7822056,29.0965389,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Mboko,,,,,,,,,,,,,,1229713039,node,,,,,primaire,,,,GPS,,2009/01/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713042,node,-4.0814322,27.954808,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Mukoboshi,,,,,,,,,,,,,,1229713042,node,,,,,,,,,GPS,,2008/12/11,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713046,node,-3.7288611,29.1166667,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École Primaire A'amba,,,,,,,,,,,,,,1229713046,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713049,node,-4.1593944,28.2133333,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Lubinga,,,,,,,,,,,,,,1229713049,node,,,,,,,,,GPS,,2008/12/12,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713053,node,-3.8762694,29.0954167,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Katunga,,,,,,,,,,,,,,1229713053,node,,,,,primaire,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713060,node,-4.0380389,27.9942889,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Inst Bikuchu,,,,,,,,,,,,,,1229713060,node,,,,,primaire,,,,GPS,,2009/01/24,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713061,node,-3.8633333,28.9060278,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Nakiele,,Nakiele primary school,,,,,,,,,,,,1229713061,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713065,node,-3.8417306,29.0967056,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Kyengye,,,,,,,,,,,,,,1229713065,node,,,,,primaire,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713068,node,-3.8068139,29.1017056,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Tchaboba,,,,,,,,,,,,,,1229713068,node,,,,,primaire,,,,GPS,,2009/01/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713072,node,-4.1126111,28.982,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Kafulo,,,,,,,,,,,,,,1229713072,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713090,node,-4.0640713,29.0862502,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Kalundja,,,,,,,,,,,,,,1229713090,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713094,node,-4.2629722,29.1688333,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Kabanga,,,,,,,,,,,,,,1229713094,node,,,,,primaire,,,,GPS;www.rgc.cd,,2006/02/01,,,,,,,,,,,,,,,,,,,,,,,
1229713097,node,-3.8462778,29.0920556,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Rumbende / Elombe 2,,,,,,,,,,,,,,1229713097,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713101,node,-4.2586389,29.0397778,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Tech. Asec,,,,,,,,,,,,,,1229713101,node,,,,,,,,,GPS,,2008/11/15,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713149,node,-4.3405976,27.1604062,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Kilubi,,,,,,,,,,,,,,1229713149,node,,,,,primaire,,,,GPS,,2009/05/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713156,node,-3.8824139,29.0986556,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Kahunga,,,,,,,,,,,,,,1229713156,node,,,,,primaire,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713165,node,-3.9601165,28.0862178,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Katupu,,,,,,check position,,,,,,,,1229713165,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713194,node,-4.1088333,28.8806389,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Kishula,,,,,,,,,,,,,,1229713194,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713201,node,-3.8462075,29.0919722,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Apemba,,,,,,,,,,,,,,1229713201,node,,,,,primaire,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713204,node,-4.0925944,28.1483694,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Kichungwe,,,,,,,,,,,,,,1229713204,node,,,,,,,,,GPS,,2008/12/10,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713205,node,-3.8417722,29.0983694,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Kaboke 3,,,,,,,,,,,,,,1229713205,node,,,,,,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713208,node,-3.6757778,29.1391111,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Inst Biesse,,,,,,,,,,,,,,1229713208,node,,,,,,,,,GPS,,2009/01/26,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713214,node,-3.9719972,29.1077139,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Lubumba,,,,,,,,,,,,,,1229713214,node,,,,,primaire,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713227,node,-4.9651667,29.1119167,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Talama,,,,,,,,,,,,,,1229713227,node,,,,,primaire,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713232,node,-4.3017433,28.84291,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kasakwa,,,,,,,École primaire Kasakwa,,,,,,,,,,,,,,1229713232,node,,,,,,,,,MSFsurvey,,2017-07,,,,,,,,,,,,,,,,,,,,,,,
1229713238,node,-3.8586,29.0906056,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Lusambo,,,,,,,,,,,,,,1229713238,node,,,,,primaire,,,,GPS,,2008/11/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713243,node,-4.2953076,28.9410405,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Centre Commercial,,,,,,,,,,,,,,1229713243,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713246,node,-3.7748764,29.0944316,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Tundwa,,,,,,,,,,,,,,1229713246,node,,,,,primaire,,,,GPS,,2009/01/22,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713260,node,-3.6788667,29.1371806,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Amani Ake,,Amani Ake primary school,,,,,,,,,,,,1229713260,node,,,,,primaire,,,,GPS,,2009/01/26,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713262,node,-4.4770392,29.0003382,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole secondaire Kikonde,,,,,,,,,,,,,,1229713262,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713266,node,-4.6894095,28.6490738,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,École primaire Lulimba Centre,,,,,,,,,,,,,,1229713266,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713270,node,-3.8675556,28.9343056,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre d'alphabetistion Kilumbi,,Kilumbi literacy center,,,,,,,,,,,,1229713270,node,,,,,,,,,GPS,,2006/02/01,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
1229713287,node,-4.0590397,28.0261271,,,,,,,,,,,,,,,,,,,,,,,school,,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecole primaire Evasion,,,,,,,,,,,,,,1229713287,node,,,,,primaire,,,,GPS,,2009/01/24,,,,,,,,www.rgc.cd,,,,,,,,,,,,,,,
